EL_Inf,b,start.Time,Current.Time,Diff.Time,cores
0.335545976,4026,07:27.8,10:07.0,2.653693799,64
0.251196828,4027,07:30.5,10:06.8,2.603828764,64
0.235041989,4028,07:31.6,10:22.4,2.847416667,64
0.756826664,4029,07:31.7,10:06.5,2.579748364,64
1.353606404,4030,07:32.3,10:07.0,2.578470178,64
0.350870062,4031,07:36.9,10:35.9,2.984633863,64
0.121641295,4032,07:38.7,10:15.5,2.612448382,64
1.155262881,4033,07:42.8,10:22.1,2.654794741,64
0.863657946,4034,07:45.2,10:35.7,2.841068161,64
0.462229655,4035,07:48.1,10:21.4,2.553781915,64
0.41322147,4036,07:50.2,10:38.3,2.802118492,64
0.23391633,4037,07:59.2,10:49.0,2.830138191,64
0.525927469,4038,08:00.9,10:42.1,2.685596005,64
0.166882214,4039,08:04.7,10:48.8,2.735334873,64
0.653991273,4040,08:06.9,11:01.5,2.909218895,64
0.427348567,4041,08:11.6,10:47.4,2.59580965,64
0.117386694,4042,08:15.5,11:02.5,2.78365322,64
0.305280573,4043,08:15.7,11:10.5,2.914282664,64
0.270312273,4044,08:15.9,11:05.3,2.823069139,64
0.112911974,4045,08:19.7,11:06.9,2.787328418,64
0.720193217,4046,08:22.9,11:02.6,2.662263179,64
1.299470017,4047,08:23.7,11:05.4,2.694137681,64
0.750441189,4048,08:24.5,11:05.6,2.68594079,64
0.315622786,4049,08:27.9,11:12.3,2.740048401,64
0.589166373,4050,08:29.2,11:02.7,2.558162423,64
0.566536286,4051,08:33.4,11:07.3,2.564414847,64
0.162317015,4052,08:35.1,11:25.9,2.845405344,64
0.115551176,4053,08:36.2,11:21.3,2.752105709,64
0.135922204,4054,08:43.7,11:32.5,2.812068804,64
0.514231487,4055,08:45.5,11:18.8,2.554697422,64
0.274315698,4056,08:50.2,11:39.0,2.813582389,64
1.097436189,4057,08:50.7,11:32.1,2.689427133,64
0.246136817,4058,08:53.1,11:38.1,2.75078421,64
0.205152408,4059,08:56.7,11:46.5,2.830367684,64
0.242789056,4060,08:59.6,11:45.8,2.769149558,64
0.485150189,4061,09:01.7,12:00.5,2.979708962,64
0.326389093,4062,09:06.1,12:00.8,2.911864257,64
0.295721738,4063,09:07.6,11:41.9,2.571775111,64
0.374421092,4064,09:09.6,12:06.0,2.940108077,64
0.793530452,4065,09:12.3,11:47.7,2.589369233,64
1.316807079,4066,09:15.0,12:09.5,2.907582613,64
0.628489427,4067,09:16.0,11:50.9,2.583026632,64
0.604288899,4068,09:17.5,12:01.5,2.733717716,64
0.792176287,4069,09:20.5,11:56.2,2.594817706,64
1.090967391,4070,09:20.8,11:54.8,2.565767594,64
0.588752456,4071,09:21.7,11:57.7,2.600718534,64
0.030423176,4072,09:22.7,12:14.6,2.865267249,64
0.42227386,4073,09:24.9,11:59.1,2.570617215,64
0.769385834,4074,09:25.5,12:25.9,3.00622652,64
0.467722455,4075,09:30.2,12:15.1,2.748518884,64
0.362246428,4076,09:31.2,12:05.1,2.565463777,64
0.320694787,4077,09:35.3,12:23.0,2.79590747,64
0.272805298,4078,09:37.2,12:36.3,2.985148903,64
0.349830542,4079,09:40.1,12:21.4,2.688366365,64
0.655026619,4080,09:40.3,12:14.1,2.563399343,64
0.07441692,4081,09:41.3,12:28.2,2.780604517,64
0.804694983,4082,09:43.8,12:44.4,3.010146677,64
1.011278594,4083,09:46.3,12:43.3,2.948772339,64
0.128957784,4084,10:03.2,12:37.6,2.573101203,64
0.399914422,4085,10:03.8,12:45.6,2.69732215,64
0.479577016,4086,10:04.5,12:45.6,2.685429955,64
0.038809962,4087,10:06.0,12:49.0,2.715783779,64
1.405854815,4088,10:06.5,12:38.8,2.538356837,64
0.200242101,4089,10:06.8,12:43.5,2.612541858,64
0.616509508,4090,10:07.0,12:41.9,2.58282907,64
0.351962538,4091,10:07.0,12:45.5,2.642148395,64
1.420053425,4092,10:12.9,13:15.5,3.044688896,64
0.031654923,4093,10:15.5,12:49.6,2.567835605,64
0.71827325,4094,10:21.4,12:56.2,2.580078308,64
0.387007162,4095,10:22.1,12:58.0,2.597623062,64
1.150212498,4096,10:22.4,13:12.7,2.837915822,64
0.564965517,4097,10:35.7,13:26.8,2.8505018,64
0.57237856,4098,10:36.0,13:39.6,3.061201402,64
0.11684572,4099,10:38.3,13:26.7,2.806062873,64
0.417260303,4100,10:42.1,13:28.0,2.76478229,64
0.021370518,4101,10:47.4,13:20.9,2.557392776,64
0.288599673,4102,10:48.8,13:32.8,2.73340102,64
1.684757417,4103,10:49.0,13:47.4,2.972236192,64
0.477832316,4104,11:01.5,13:55.0,2.892295408,64
0.662761453,4105,11:02.5,13:53.5,2.849068693,64
0.210068547,4106,11:02.7,13:47.7,2.751365467,64
0.074709529,4107,11:02.7,13:38.8,2.60101279,64
0.114754306,4108,11:05.3,13:47.1,2.696087321,64
1.187483128,4109,11:05.4,13:45.5,2.668464172,64
0.549902639,4110,11:05.6,13:37.7,2.534909105,64
0.713859144,4111,11:06.9,13:53.9,2.783179625,64
0.335703079,4112,11:07.3,13:40.6,2.554202263,64
0.249101778,4113,11:10.6,14:17.6,3.117170636,64
1.216915001,4114,11:12.4,13:57.2,2.746747681,64
0.422774811,4115,11:18.8,13:52.4,2.560793833,64
0.047128689,4116,11:21.3,14:05.0,2.728336004,64
0.080389805,4117,11:25.9,14:18.9,2.883281477,64
0.232104452,4118,11:32.1,14:21.6,2.825559537,64
0.674094433,4119,11:32.5,14:20.7,2.803017906,64
0.261278294,4120,11:38.2,14:30.1,2.865171051,64
0.246717236,4121,11:39.1,14:30.9,2.863990812,64
0.054739664,4122,11:41.9,14:18.4,2.608170859,64
0.239416101,4123,11:45.8,14:36.9,2.851464359,64
0.295244541,4124,11:46.5,14:23.3,2.612100438,64
1.492924454,4125,11:47.7,14:23.1,2.58987145,64
0.265420596,4126,11:51.0,14:27.9,2.615151568,64
0.757072776,4127,11:54.8,14:28.6,2.56361622,64
0.54605023,4128,11:56.2,14:33.9,2.628539312,64
0.930536201,4129,11:57.8,14:31.7,2.566058008,64
1.317481947,4130,11:59.1,14:33.8,2.578508699,64
0.565360851,4131,12:00.5,14:43.6,2.717370645,64
0.552067545,4132,12:00.8,14:52.4,2.859196742,64
0.290912574,4133,12:01.5,14:41.5,2.666285388,64
0.565993151,4134,12:05.1,14:41.8,2.611199677,64
0.231730682,4135,12:06.0,14:46.3,2.67042253,64
0.232454868,4136,12:09.5,15:01.0,2.857366967,64
1.300370823,4137,12:14.1,14:47.5,2.556482466,64
0.608574618,4138,12:14.7,15:03.1,2.808017151,64
0.108948534,4139,12:15.1,15:12.0,2.947870922,64
0.224404844,4140,12:21.4,14:57.7,2.605836984,64
0.352582942,4141,12:23.0,15:14.4,2.85510627,64
0.046861778,4142,12:25.9,15:27.8,3.031657557,64
0.104591763,4143,12:28.2,15:04.5,2.604523591,64
0.462931285,4144,12:36.3,15:35.6,2.989308008,64
0.3461675,4145,12:37.6,15:11.5,2.564398321,64
0.298824898,4146,12:38.8,15:11.5,2.543974741,64
0.372775205,4147,12:42.0,15:17.2,2.586801795,64
0.115816094,4148,12:43.3,15:38.7,2.924357982,64
0.08897879,4149,12:43.6,15:23.1,2.659821177,64
0.279833023,4150,12:44.4,15:51.4,3.116400905,64
0.217075036,4151,12:45.6,15:27.8,2.703919522,64
0.567975656,4152,12:45.6,15:27.4,2.695423941,64
0.323546198,4153,12:45.7,15:30.4,2.745623183,64
0.015105534,4154,12:49.0,15:34.9,2.764411481,64
1.162153939,4155,12:49.6,15:24.1,2.574067227,64
0.195277532,4156,12:56.2,15:29.8,2.560546676,64
0.587759242,4157,12:58.0,15:37.0,2.650220637,64
0.219006848,4158,13:12.7,16:01.7,2.815459049,64
1.146394324,4159,13:15.6,16:22.7,3.119181315,64
0.671081386,4160,13:20.9,16:17.7,2.946525097,64
0.597179012,4161,13:26.7,16:14.5,2.795779284,64
0.94294523,4162,13:26.8,16:18.2,2.857064136,64
0.245240458,4163,13:28.0,16:11.5,2.725063352,64
0.855452289,4164,13:32.9,16:17.4,2.742474405,64
0.130818338,4165,13:37.8,16:09.9,2.53520093,64
0.516252245,4166,13:38.8,16:12.7,2.564713319,64
0.135154404,4167,13:39.6,16:46.8,3.119038049,64
0.667602508,4168,13:40.6,16:15.8,2.587234398,64
0.215093328,4169,13:45.5,16:26.0,2.673950839,64
1.204039844,4170,13:47.1,16:42.5,2.922131681,64
3.601733598,4171,13:47.4,16:45.3,2.96466949,64
0.161220406,4172,13:47.8,16:24.5,2.612678393,64
0.086874323,4173,13:52.5,16:26.0,2.559629679,64
0.128862425,4174,13:53.5,16:44.6,2.851332144,64
0.790221386,4175,13:53.9,16:44.7,2.845986195,64
0.162616823,4176,13:55.0,16:54.1,2.98520176,64
0.312222208,4177,13:57.2,16:42.5,2.75557789,64
0.587305128,4178,14:05.0,16:47.2,2.702693268,64
0.412061141,4179,14:17.6,17:17.9,3.004541171,64
0.277456951,4180,14:18.4,16:50.8,2.539182826,64
0.387081426,4181,14:18.9,17:14.4,2.925640988,64
0.444811612,4182,14:20.7,17:10.2,2.825239901,64
0.569976483,4183,14:21.7,17:14.8,2.88551722,64
0.276231688,4184,14:23.1,16:58.5,2.588952049,64
0.203674441,4185,14:23.3,16:57.0,2.562583689,64
0.229092796,4186,14:27.9,17:00.8,2.548130027,64
0.272498388,4187,14:28.6,17:03.2,2.575404096,64
0.20065156,4188,14:30.1,17:13.1,2.717651876,64
0.244131169,4189,14:30.9,17:25.8,2.914256807,64
2.551757872,4190,14:31.7,17:04.9,2.553013253,64
0.361918816,4191,14:33.9,17:08.3,2.574346435,64
0.352082076,4192,14:33.9,17:08.5,2.577110008,64
0.471375997,4193,14:36.9,17:32.5,2.926104538,64
0.162101415,4194,14:41.6,17:42.5,3.01580689,64
0.151431871,4195,14:41.8,17:19.2,2.62245398,64
0.183684053,4196,14:43.6,17:19.1,2.591647689,64
0.910885504,4197,14:46.3,17:27.5,2.686990118,64
0.049974488,4198,14:47.6,17:22.0,2.573770698,64
0.787674023,4199,14:52.4,17:40.0,2.794031473,64
0.421449643,4200,14:57.8,17:37.1,2.655362109,64
1.71605555,4201,15:01.0,17:57.4,2.940342824,64
0.417146917,4202,15:03.2,17:57.4,2.904192674,64
0.376269868,4203,15:04.5,17:39.7,2.586737903,64
0.600586873,4204,15:11.5,17:44.3,2.547805293,64
1.18901637,4205,15:11.5,17:46.2,2.578178918,64
0.539474741,4206,15:12.0,17:56.3,2.737723116,64
0.368896315,4207,15:14.4,18:07.0,2.877574503,64
0.320944083,4208,15:17.2,17:55.4,2.637231239,64
0.134795338,4209,15:23.2,17:58.7,2.591524482,64
1.893970948,4210,15:24.1,18:00.2,2.6012911,64
0.867918427,4211,15:27.4,18:11.0,2.726752917,64
1.296517307,4212,15:27.8,18:27.0,2.986081636,64
0.223172775,4213,15:27.8,18:44.1,3.271265781,64
0.341706133,4214,15:29.9,18:03.1,2.553315508,64
0.07014562,4215,15:30.4,18:15.1,2.745322212,64
0.132037638,4216,15:34.9,18:18.8,2.731322579,64
0.101391526,4217,15:35.7,18:35.9,3.003132757,64
0.377575375,4218,15:37.1,18:14.2,2.619268223,64
0.176135113,4219,15:38.8,18:50.1,3.188504771,64
0.61652403,4220,15:51.4,18:59.1,3.127632582,64
0.195081733,4221,16:01.7,18:52.1,2.839852063,64
0.219538854,4222,16:09.9,18:42.7,2.54665668,64
0.334562085,4223,16:11.5,18:52.0,2.673791893,64
1.152981667,4224,16:12.7,18:55.3,2.710847898,64
0.241256232,4225,16:14.5,19:03.9,2.823582141,64
0.868180502,4226,16:15.8,19:03.1,2.788322397,64
0.121598864,4227,16:17.4,19:02.2,2.745494143,64
0.77503416,4228,16:17.7,19:10.1,2.873054071,64
1.007520818,4229,16:18.2,19:09.9,2.860617304,64
0.118068682,4230,16:22.7,19:26.6,3.064884412,64
0.602757985,4231,16:24.6,19:01.0,2.608032056,64
0.350714582,4232,16:26.0,19:13.0,2.78316191,64
0.147670309,4233,16:26.1,19:02.6,2.609105984,64
0.378133735,4234,16:42.5,19:37.2,2.912251008,64
1.171490683,4235,16:42.5,19:27.8,2.754030653,64
0.491153551,4236,16:44.6,19:31.7,2.785369666,64
0.358687102,4237,16:44.7,19:34.2,2.823879373,64
1.057983868,4238,16:45.3,19:50.4,3.085020181,64
1.996748567,4239,16:46.8,19:37.5,2.844545571,64
0.265480665,4240,16:47.2,19:31.9,2.744144412,64
0.160491685,4241,16:50.8,19:26.0,2.586630019,64
0.186366427,4242,16:54.2,19:49.3,2.919095548,64
0.662200024,4243,16:57.1,19:30.1,2.550372497,64
0.076158021,4244,16:58.5,19:34.1,2.593598819,64
0.21349172,4245,17:00.8,19:33.5,2.545383263,64
0.855121424,4246,17:03.2,19:38.1,2.581555438,64
0.297278829,4247,17:05.0,19:43.9,2.648638841,64
0.231381624,4248,17:08.3,19:43.6,2.58695635,64
0.13623923,4249,17:08.6,19:44.6,2.600432237,64
0.091683318,4250,17:10.2,19:59.5,2.821424035,64
0.464900802,4251,17:13.2,19:59.7,2.776243587,64
1.443277638,4252,17:14.5,20:10.9,2.94053963,64
0.331268251,4253,17:14.8,19:57.0,2.703147988,64
0.175515569,4254,17:17.9,20:23.0,3.083928712,64
0.388748719,4255,17:19.1,19:58.9,2.663515814,64
0.339492661,4256,17:19.2,19:53.6,2.572959423,64
0.682560866,4257,17:22.0,19:56.4,2.573184566,64
0.404051116,4258,17:25.8,20:16.3,2.842523408,64
1.093582133,4259,17:27.5,20:08.8,2.68816539,64
0.208268994,4260,17:32.5,20:25.5,2.882742369,64
0.938913324,4261,17:37.1,20:15.3,2.636625151,64
0.307677226,4262,17:39.7,20:15.1,2.58979727,64
1.311598816,4263,17:40.1,20:34.9,2.914626578,64
0.41224069,4264,17:42.5,20:27.6,2.751207999,64
0.212000866,4265,17:44.4,20:18.4,2.567077188,64
0.397597075,4266,17:46.2,20:22.2,2.599235769,64
0.524426379,4267,17:55.5,20:31.1,2.593746698,64
0.452440181,4268,17:56.3,21:04.9,3.143375862,64
0.211532165,4269,17:57.4,20:49.9,2.875096993,64
0.454109948,4270,17:57.4,20:40.0,2.708633216,64
0.104325784,4271,17:58.7,20:34.4,2.595137997,64
0.212366787,4272,18:00.2,20:35.6,2.591036797,64
0.281589466,4273,18:03.1,20:37.1,2.567405597,64
0.27193644,4274,18:07.1,21:01.5,2.906831535,64
0.444625754,4275,18:11.0,21:04.0,2.882514616,64
1.046835282,4276,18:14.2,20:51.8,2.625888216,64
0.222331464,4277,18:15.2,20:59.8,2.743201947,64
0.144334642,4278,18:18.8,21:02.6,2.729402173,64
0.238439703,4279,18:27.0,21:22.1,2.918629336,64
0.10325053,4280,18:35.9,21:37.3,3.022932923,64
0.853057408,4281,18:42.7,21:15.4,2.544174858,64
0.240966218,4282,18:44.1,21:39.9,2.929879026,64
1.521473414,4283,18:50.1,21:37.7,2.794090104,64
0.154346756,4284,18:52.0,21:45.9,2.897696614,64
0.45425785,4285,18:52.1,22:02.7,3.176469556,64
0.287122026,4286,18:55.4,21:32.4,2.617680538,64
0.929954232,4287,18:59.1,21:56.7,2.960888227,64
0.08527043,4288,19:01.1,21:36.1,2.58323253,64
0.295799521,4289,19:02.2,21:50.4,2.803113317,64
0.940413854,4290,19:02.6,22:00.5,2.965038109,64
0.57347626,4291,19:03.2,21:36.5,2.556290726,64
0.177543205,4292,19:03.9,22:05.0,3.017170588,64
0.209829099,4293,19:09.9,22:01.3,2.857132141,64
0.111658301,4294,19:10.1,22:03.7,2.892983854,64
0.353230722,4295,19:13.0,21:54.5,2.691644665,64
0.301648659,4296,19:26.0,21:59.6,2.558389429,64
0.79096018,4297,19:26.6,22:26.9,3.005087038,64
0.025851304,4298,19:27.8,22:13.5,2.761008648,64
0.108268389,4299,19:30.1,22:03.4,2.554903189,64
0.422522063,4300,19:31.7,22:12.5,2.67855676,64
0.437397866,4301,19:31.9,22:05.6,2.561389355,64
0.171338285,4302,19:33.5,22:05.8,2.537920749,64
1.212920993,4303,19:34.1,22:12.8,2.643966174,64
0.37829419,4304,19:34.2,22:16.7,2.708445434,64
0.47079179,4305,19:37.2,22:31.7,2.90699023,64
0.087951325,4306,19:37.5,22:35.9,2.972665874,64
0.746445788,4307,19:38.1,22:12.7,2.576513032,64
0.157024647,4308,19:43.6,22:18.7,2.585672975,64
0.115301168,4309,19:43.9,22:17.9,2.567239698,64
1.015241568,4310,19:44.6,22:18.5,2.565461195,64
0.130191434,4311,19:49.3,22:55.3,3.09980586,64
2.153712596,4312,19:50.4,23:01.0,3.175956631,64
0.465917155,4313,19:53.6,22:27.3,2.561591399,64
0.137221347,4314,19:56.4,22:30.6,2.570277997,64
1.088208991,4315,19:57.0,22:42.9,2.76397597,64
0.770395527,4316,19:59.0,22:48.0,2.817057749,64
0.223912527,4317,19:59.5,22:52.2,2.878124972,64
0.502892889,4318,19:59.8,22:50.3,2.843027186,64
0.123880629,4319,20:08.8,22:52.1,2.721449935,64
0.664529132,4320,20:10.9,23:07.3,2.938918579,64
0.906451542,4321,20:15.1,22:52.8,2.627497125,64
0.351406237,4322,20:15.3,22:51.9,2.609836392,64
0.304494054,4323,20:16.4,23:11.0,2.909748085,64
0.249869659,4324,20:18.4,22:52.4,2.566264741,64
0.472900086,4325,20:22.2,22:58.6,2.606147408,64
0.323571289,4326,20:23.0,23:28.7,3.095906035,64
0.601970636,4327,20:25.5,23:17.1,2.859637217,64
0.095176622,4328,20:27.6,23:11.9,2.737410021,64
0.803570418,4329,20:31.1,23:06.1,2.583529894,64
0.726451295,4330,20:34.4,23:10.5,2.601404766,64
0.370351741,4331,20:35.0,23:19.3,2.738295297,64
1.399490867,4332,20:35.7,23:12.0,2.605303224,64
0.160709203,4333,20:37.1,23:09.7,2.54316769,64
1.002636817,4334,20:40.0,23:34.0,2.901154331,64
1.095167108,4335,20:50.0,23:40.7,2.846211004,64
0.496072461,4336,20:51.8,23:28.4,2.609845479,64
1.115810391,4337,20:59.8,23:43.8,2.734252183,64
0.943724207,4338,21:01.5,23:56.1,2.910739259,64
0.801389054,4339,21:02.6,23:47.8,2.753651925,64
0.203185602,4340,21:04.0,23:59.3,2.921894403,64
0.262214966,4341,21:04.9,24:09.4,3.074587282,64
0.291145375,4342,21:15.4,23:52.0,2.611023641,64
0.428485352,4343,21:22.1,24:03.7,2.693152845,64
0.18472732,4344,21:32.4,24:07.0,2.575476499,64
0.428030285,4345,21:36.1,24:09.3,2.55322667,64
0.205453965,4346,21:36.6,24:07.7,2.518859367,64
1.172034832,4347,21:37.3,24:38.2,3.015767904,64
0.490265476,4348,21:37.8,24:27.5,2.828506219,64
0.169342745,4349,21:39.9,24:32.0,2.868005721,64
0.314481341,4350,21:45.9,24:43.2,2.955707375,64
1.332960123,4351,21:50.4,24:35.6,2.753723403,64
0.329888274,4352,21:54.5,24:35.7,2.686163696,64
0.394168205,4353,21:56.8,25:01.9,3.08546555,64
0.596027879,4354,21:59.6,24:33.5,2.564928099,64
0.26945962,4355,22:00.5,24:56.1,2.926079988,64
0.421348823,4356,22:01.3,24:52.3,2.84924047,64
0.448300815,4357,22:02.7,24:57.4,2.910949369,64
0.204114909,4358,22:03.4,24:35.4,2.533756014,64
0.360968891,4359,22:03.7,24:59.5,2.930254563,64
0.456129604,4360,22:05.0,24:57.4,2.873774465,64
0.099951749,4361,22:05.6,24:38.6,2.549959576,64
1.356187505,4362,22:05.8,24:37.2,2.521908581,64
0.661563741,4363,22:12.5,25:03.3,2.847239478,64
2.402347886,4364,22:12.7,24:49.8,2.618117535,64
0.203240978,4365,22:12.8,24:48.1,2.58783497,64
0.481407068,4366,22:13.5,24:58.1,2.743021222,64
0.192948423,4367,22:16.7,25:05.2,2.809016991,64
0.547787312,4368,22:17.9,24:52.4,2.573594324,64
0.106128853,4369,22:18.6,24:52.4,2.563631701,64
0.209905015,4370,22:18.7,24:53.8,2.584167123,64
0.713375062,4371,22:27.0,25:35.8,3.146441404,64
1.098498949,4372,22:27.3,25:00.5,2.552740208,64
0.373491514,4373,22:30.7,25:05.3,2.577725875,64
0.544154119,4374,22:31.7,25:16.4,2.744644125,64
0.407765903,4375,22:35.9,25:25.9,2.833279061,64
0.06605694,4376,22:42.9,25:24.4,2.692030307,64
0.12421823,4377,22:48.0,25:31.9,2.730605964,64
0.060753202,4378,22:50.4,25:36.1,2.762755581,64
0.630785183,4379,22:51.9,25:29.7,2.628761009,64
0.617893956,4380,22:52.1,25:32.0,2.664243734,64
0.527678405,4381,22:52.2,25:43.5,2.855043908,64
0.332491137,4382,22:52.4,25:27.7,2.587643687,64
1.53459505,4383,22:52.8,25:27.5,2.578937562,64
0.671577486,4384,22:55.4,25:53.2,2.963874018,64
0.679100681,4385,22:58.6,25:33.0,2.572572577,64
0.11973202,4386,23:01.0,26:06.5,3.091285682,64
0.156452746,4387,23:06.1,25:40.6,2.574388667,64
0.116866429,4388,23:07.3,26:00.9,2.894511092,64
0.135455349,4389,23:09.8,25:45.1,2.589576558,64
0.355183021,4390,23:10.5,25:47.5,2.616255144,64
0.096799145,4391,23:11.0,26:06.5,2.925334688,64
0.537680091,4392,23:11.9,25:55.5,2.727424661,64
0.212293498,4393,23:12.0,25:46.3,2.571943784,64
0.536814717,4394,23:17.1,26:15.4,2.971822957,64
0.275169216,4395,23:19.3,26:02.1,2.713070317,64
0.564447771,4396,23:28.4,26:09.1,2.678224675,64
0.172444912,4397,23:28.7,26:31.9,3.052542953,64
0.546295672,4398,23:34.1,26:12.2,2.635926799,64
0.084311037,4399,23:40.7,26:30.6,2.831450617,64
1.112074807,4400,23:43.9,26:28.3,2.741288054,64
1.708574779,4401,23:47.8,26:33.0,2.752568245,64
1.103922844,4402,23:52.1,26:24.0,2.531383554,64
0.350825785,4403,23:56.1,26:42.7,2.775262427,64
1.281561661,4404,23:59.3,26:41.3,2.700482329,64
0.296907611,4405,24:03.8,26:58.2,2.907690458,64
0.38146636,4406,24:07.0,26:43.7,2.612244022,64
0.831037053,4407,24:07.7,26:38.7,2.517016947,64
0.772033085,4408,24:09.3,26:42.3,2.550693683,64
0.599631795,4409,24:09.4,27:18.3,3.148442105,64
0.950474945,4410,24:27.5,27:15.2,2.794376572,64
0.13119066,4411,24:32.1,27:20.4,2.805039223,64
0.926148828,4412,24:33.5,27:08.6,2.58551091,64
0.256300339,4413,24:35.5,27:06.6,2.518782949,64
0.844729727,4414,24:35.6,27:21.3,2.761708566,64
0.27138315,4415,24:35.7,27:16.4,2.678522265,64
0.264258991,4416,24:37.2,27:12.5,2.589070268,64
0.14136542,4417,24:38.2,27:37.7,2.990967592,64
1.148546939,4418,24:38.6,27:11.1,2.541734326,64
1.058642325,4419,24:43.2,27:34.8,2.859094497,64
0.318006626,4420,24:48.1,27:26.7,2.644529215,64
0.560591866,4421,24:49.8,27:25.8,2.599291233,64
0.147245955,4422,24:52.3,27:51.5,2.98683058,64
0.261431773,4423,24:52.4,27:25.0,2.543510238,64
0.412253879,4424,24:52.4,27:24.7,2.537986684,64
0.323692932,4425,24:53.8,27:28.6,2.580158424,64
0.181460789,4426,24:56.1,27:51.7,2.925289206,64
0.301952797,4427,24:57.4,27:46.8,2.823791103,64
0.425456816,4428,24:57.4,27:45.7,2.803686007,64
0.213880042,4429,24:58.1,27:42.8,2.745334625,64
1.115356193,4430,24:59.5,27:51.8,2.871809196,64
0.312721519,4431,25:00.5,27:33.7,2.553005469,64
1.12721049,4432,25:01.9,28:05.0,3.051390831,64
0.303522595,4433,25:03.3,27:54.0,2.844283227,64
0.848032748,4434,25:05.3,27:54.6,2.823073264,64
0.250109593,4435,25:05.3,27:40.0,2.577613831,64
0.28171003,4436,25:16.4,28:11.8,2.92305882,64
0.526152381,4437,25:24.4,28:04.2,2.662888634,64
0.31144492,4438,25:25.9,28:17.1,2.853013949,64
1.516005844,4439,25:27.6,28:04.9,2.622741195,64
0.623940732,4440,25:27.7,28:01.2,2.557888468,64
0.587758181,4441,25:29.7,28:04.9,2.586100996,64
0.683200267,4442,25:31.9,28:18.7,2.780286145,64
0.557218019,4443,25:32.0,28:13.1,2.685114102,64
0.099825555,4444,25:33.0,28:10.8,2.631230847,64
0.169697342,4445,25:35.8,28:28.4,2.876826743,64
1.282757279,4446,25:36.1,28:20.4,2.738306824,64
0.194360766,4447,25:40.6,28:15.1,2.574355324,64
1.558837341,4448,25:43.6,28:40.5,2.949486399,64
0.519072093,4449,25:45.1,28:23.4,2.63673993,64
0.461547188,4450,25:46.4,28:21.1,2.579312495,64
0.395265842,4451,25:47.5,28:21.7,2.570258375,64
0.552386703,4452,25:53.2,28:58.8,3.092673826,64
0.052441511,4453,25:55.6,28:42.8,2.786694964,64
0.486111738,4454,26:01.0,28:58.8,2.963591802,64
0.083122492,4455,26:02.1,28:43.7,2.694324946,64
0.317986123,4456,26:06.5,29:11.7,3.086254748,64
0.251317695,4457,26:06.5,28:59.1,2.87640628,64
1.841592688,4458,26:09.2,28:53.3,2.735807065,64
0.787089006,4459,26:12.2,28:55.7,2.724281037,64
0.558683464,4460,26:15.4,29:09.7,2.904385606,64
0.1166828,4461,26:24.0,29:00.0,2.600454871,64
0.201213626,4462,26:28.4,29:17.3,2.814982438,64
0.278922275,4463,26:30.7,29:18.9,2.804019181,64
0.598958092,4464,26:31.9,29:17.6,2.761632009,64
0.223692297,4465,26:33.0,29:16.4,2.722883987,64
0.189725709,4466,26:38.8,29:10.2,2.523889208,64
0.125014867,4467,26:41.4,29:24.9,2.725003902,64
0.36989268,4468,26:42.4,29:17.6,2.587210894,64
0.442558303,4469,26:42.7,29:43.0,3.005521401,64
0.383952707,4470,26:43.7,29:17.7,2.5662708,64
0.156288692,4471,26:58.2,29:38.7,2.673906688,64
0.308901275,4472,27:06.6,29:42.5,2.598360856,64
0.8131188,4473,27:08.6,29:43.4,2.579904083,64
0.142312053,4474,27:11.1,29:43.5,2.538710356,64
0.348009097,4475,27:12.5,29:44.7,2.535765676,64
0.433887601,4476,27:15.2,30:03.3,2.802709536,64
0.911272964,4477,27:16.5,30:00.2,2.728848771,64
0.552308595,4478,27:18.4,30:15.2,2.946585393,64
0.992276225,4479,27:20.4,30:12.1,2.861336521,64
0.331318631,4480,27:21.4,30:06.1,2.744882067,64
0.158869654,4481,27:24.7,30:03.8,2.651022569,64
0.222526366,4482,27:25.0,29:58.8,2.563156696,64
0.095686149,4483,27:25.8,29:59.2,2.555820239,64
0.18044039,4484,27:26.8,30:05.1,2.638118414,64
0.296057066,4485,27:28.6,30:03.0,2.571967336,64
0.300542352,4486,27:33.7,30:06.7,2.549723252,64
0.105773152,4487,27:34.8,30:34.8,2.999465485,64
0.417289762,4488,27:37.7,30:38.7,3.01602778,64
0.233326757,4489,27:40.0,30:41.5,3.024236786,64
0.148263986,4490,27:42.8,30:26.6,2.728808562,64
0.842804064,4491,27:45.7,30:35.0,2.821974436,64
0.381834207,4492,27:46.9,30:38.7,2.863353896,64
0.264534409,4493,27:51.5,30:42.7,2.852272459,64
0.231558185,4494,27:51.7,30:46.7,2.917297828,64
0.826081375,4495,27:51.9,30:46.4,2.90887967,64
0.072046323,4496,27:54.0,30:41.7,2.794097916,64
0.976476119,4497,27:54.7,30:53.5,2.981293217,64
0.933834212,4498,28:01.2,30:37.9,2.612056549,64
1.641952209,4499,28:04.2,30:49.3,2.751742744,64
0.821279665,4500,28:04.9,30:39.8,2.581583083,64
0.662856357,4501,28:04.9,30:38.7,2.562107599,64
0.080515303,4502,28:05.0,31:11.9,3.114255099,64
0.583019453,4503,28:10.9,30:46.7,2.597452501,64
0.148756883,4504,28:11.8,31:00.1,2.805687169,64
1.168406884,4505,28:13.2,30:56.4,2.720629597,64
1.060822205,4506,28:15.1,30:49.2,2.567686947,64
