107,2025-06-29 00:23:03.541152,2025-06-29 00:23:03.545507,0.00430583953857422,NA,NA,8
109,2025-06-29 00:23:03.544041,2025-06-29 00:23:03.547642,0.00356101989746094,NA,NA,8
110,2025-06-29 00:23:03.546379,2025-06-29 00:23:03.550228,0.00380086898803711,NA,NA,8
112,2025-06-29 00:23:03.547667,2025-06-29 00:23:03.551765,0.00405311584472656,NA,NA,8
111,2025-06-29 00:23:03.547244,2025-06-29 00:23:03.553427,0.00613594055175781,NA,NA,8
115,2025-06-29 00:23:03.55559,2025-06-29 00:23:03.559321,0.00368809700012207,NA,NA,8
113,2025-06-29 00:23:03.555,2025-06-29 00:23:03.558632,0.00358700752258301,NA,NA,8
114,2025-06-29 00:23:03.555412,2025-06-29 00:23:03.559204,0.00374889373779297,NA,NA,8
117,2025-06-29 00:23:03.55837,2025-06-29 00:23:03.5624,0.00397992134094238,NA,NA,8
118,2025-06-29 00:23:03.560616,2025-06-29 00:23:03.564615,0.00395298004150391,NA,NA,8
116,2025-06-29 00:23:03.558237,2025-06-29 00:23:03.562097,0.00380992889404297,NA,NA,8
119,2025-06-29 00:23:03.564092,2025-06-29 00:23:03.567747,0.00360798835754395,NA,NA,8
120,2025-06-29 00:23:03.56771,2025-06-29 00:23:03.571418,0.0036628246307373,NA,NA,8
121,2025-06-29 00:23:03.568431,2025-06-29 00:23:03.572336,0.0038609504699707,NA,NA,8
122,2025-06-29 00:23:03.568968,2025-06-29 00:23:03.57432,0.00530099868774414,NA,NA,8
124,2025-06-29 00:23:03.572066,2025-06-29 00:23:03.57572,0.00359821319580078,NA,NA,8
123,2025-06-29 00:23:03.57142,2025-06-29 00:23:03.575354,0.00388407707214355,NA,NA,8
125,2025-06-29 00:23:03.572808,2025-06-29 00:23:03.578499,0.0056459903717041,NA,NA,8
126,2025-06-29 00:23:03.577278,2025-06-29 00:23:03.581338,0.00401091575622559,NA,NA,8
127,2025-06-29 00:23:03.579238,2025-06-29 00:23:03.583555,0.00426888465881348,NA,NA,8
129,2025-06-29 00:23:03.585193,2025-06-29 00:23:03.588941,0.00370502471923828,NA,NA,8
131,2025-06-29 00:23:03.585845,2025-06-29 00:23:03.58958,0.00369405746459961,NA,NA,8
128,2025-06-29 00:23:03.582086,2025-06-29 00:23:03.586079,0.00394797325134277,NA,NA,8
132,2025-06-29 00:23:03.586055,2025-06-29 00:23:03.591469,0.00536608695983887,NA,NA,8
130,2025-06-29 00:23:03.585193,2025-06-29 00:23:03.588939,0.00370383262634277,NA,NA,8
133,2025-06-29 00:23:03.590803,2025-06-29 00:23:03.595105,0.00425887107849121,NA,NA,8
134,2025-06-29 00:23:03.592833,2025-06-29 00:23:03.596435,0.00355911254882812,NA,NA,8
136,2025-06-29 00:23:03.597721,2025-06-29 00:23:03.60142,0.00365710258483887,NA,NA,8
135,2025-06-29 00:23:03.597266,2025-06-29 00:23:03.600971,0.00365781784057617,NA,NA,8
139,2025-06-29 00:23:03.598778,2025-06-29 00:23:03.604119,0.00529599189758301,NA,NA,8
138,2025-06-29 00:23:03.59858,2025-06-29 00:23:03.60214,0.00351905822753906,NA,NA,8
137,2025-06-29 00:23:03.598251,2025-06-29 00:23:03.604193,0.00590014457702637,NA,NA,8
140,2025-06-29 00:23:03.605856,2025-06-29 00:23:03.609565,0.00366902351379395,NA,NA,8
141,2025-06-29 00:23:03.606228,2025-06-29 00:23:03.610448,0.00417494773864746,NA,NA,8
142,2025-06-29 00:23:03.608878,2025-06-29 00:23:03.612734,0.0038151741027832,NA,NA,8
143,2025-06-29 00:23:03.609632,2025-06-29 00:23:03.614592,0.00491023063659668,NA,NA,8
144,2025-06-29 00:23:03.611598,2025-06-29 00:23:03.615561,0.00391888618469238,NA,NA,8
147,2025-06-29 00:23:03.616026,2025-06-29 00:23:03.619697,0.00362300872802734,NA,NA,8
146,2025-06-29 00:23:03.614294,2025-06-29 00:23:03.619116,0.00477504730224609,NA,NA,8
145,2025-06-29 00:23:03.614088,2025-06-29 00:23:03.618578,0.00444197654724121,NA,NA,8
148,2025-06-29 00:23:03.620316,2025-06-29 00:23:03.624272,0.00391411781311035,NA,NA,8
149,2025-06-29 00:23:03.620989,2025-06-29 00:23:03.624642,0.00360989570617676,NA,NA,8
150,2025-06-29 00:23:03.62317,2025-06-29 00:23:03.627989,0.00477290153503418,NA,NA,8
153,2025-06-29 00:23:03.626912,2025-06-29 00:23:03.630927,0.00397014617919922,NA,NA,8
152,2025-06-29 00:23:03.626847,2025-06-29 00:23:03.632343,0.00545001029968262,NA,NA,8
151,2025-06-29 00:23:03.626687,2025-06-29 00:23:03.63126,0.0045311450958252,NA,NA,8
154,2025-06-29 00:23:03.629184,2025-06-29 00:23:03.634401,0.00517106056213379,NA,NA,8
155,2025-06-29 00:23:03.632943,2025-06-29 00:23:03.637871,0.00487995147705078,NA,NA,8
157,2025-06-29 00:23:03.63738,2025-06-29 00:23:03.641431,0.00400686264038086,NA,NA,8
156,2025-06-29 00:23:03.633803,2025-06-29 00:23:03.637511,0.00366806983947754,NA,NA,8
158,2025-06-29 00:23:03.638657,2025-06-29 00:23:03.643897,0.00519585609436035,NA,NA,8
160,2025-06-29 00:23:03.640952,2025-06-29 00:23:03.645729,0.00473284721374512,NA,NA,8
159,2025-06-29 00:23:03.639756,2025-06-29 00:23:03.643711,0.0039060115814209,NA,NA,8
161,2025-06-29 00:23:03.641538,2025-06-29 00:23:03.647073,0.00548696517944336,NA,NA,8
162,2025-06-29 00:23:03.646649,2025-06-29 00:23:03.650647,0.00395607948303223,NA,NA,8
163,2025-06-29 00:23:03.648504,2025-06-29 00:23:03.653634,0.00508809089660645,NA,NA,8
166,2025-06-29 00:23:03.652161,2025-06-29 00:23:03.656175,0.00396919250488281,NA,NA,8
164,2025-06-29 00:23:03.650466,2025-06-29 00:23:03.654391,0.00388097763061523,NA,NA,8
165,2025-06-29 00:23:03.652116,2025-06-29 00:23:03.656271,0.00410890579223633,NA,NA,8
167,2025-06-29 00:23:03.652907,2025-06-29 00:23:03.658644,0.0056920051574707,NA,NA,8
168,2025-06-29 00:23:03.656564,2025-06-29 00:23:03.660135,0.00352716445922852,NA,NA,8
172,2025-06-29 00:23:03.664101,2025-06-29 00:23:03.667965,0.00381779670715332,NA,NA,8
169,2025-06-29 00:23:03.660952,2025-06-29 00:23:03.665362,0.00436592102050781,NA,NA,8
170,2025-06-29 00:23:03.660957,2025-06-29 00:23:03.66655,0.00554800033569336,NA,NA,8
173,2025-06-29 00:23:03.664805,2025-06-29 00:23:03.668744,0.00389409065246582,NA,NA,8
174,2025-06-29 00:23:03.665785,2025-06-29 00:23:03.670721,0.00489187240600586,NA,NA,8
171,2025-06-29 00:23:03.662688,2025-06-29 00:23:03.66889,0.00615191459655762,NA,NA,8
175,2025-06-29 00:23:03.668399,2025-06-29 00:23:03.673507,0.0049750804901123,NA,NA,8
178,2025-06-29 00:23:03.676022,2025-06-29 00:23:03.680133,0.00406694412231445,NA,NA,8
177,2025-06-29 00:23:03.6756,2025-06-29 00:23:03.679196,0.0035560131072998,NA,NA,8
176,2025-06-29 00:23:03.675485,2025-06-29 00:23:03.679197,0.00367093086242676,NA,NA,8
180,2025-06-29 00:23:03.677852,2025-06-29 00:23:03.681508,0.00361895561218262,NA,NA,8
179,2025-06-29 00:23:03.67624,2025-06-29 00:23:03.681992,0.00570797920227051,NA,NA,8
182,2025-06-29 00:23:03.683251,2025-06-29 00:23:03.687071,0.00377488136291504,NA,NA,8
181,2025-06-29 00:23:03.678022,2025-06-29 00:23:03.683792,0.00564098358154297,NA,NA,8
183,2025-06-29 00:23:03.687043,2025-06-29 00:23:03.690629,0.00354599952697754,NA,NA,8
184,2025-06-29 00:23:03.687898,2025-06-29 00:23:03.691567,0.00362706184387207,NA,NA,8
185,2025-06-29 00:23:03.688512,2025-06-29 00:23:03.692549,0.00398993492126465,NA,NA,8
186,2025-06-29 00:23:03.689966,2025-06-29 00:23:03.695396,0.00538110733032227,NA,NA,8
189,2025-06-29 00:23:03.694576,2025-06-29 00:23:03.699136,0.00450992584228516,NA,NA,8
188,2025-06-29 00:23:03.694431,2025-06-29 00:23:03.698808,0.00432705879211426,NA,NA,8
187,2025-06-29 00:23:03.69346,2025-06-29 00:23:03.699436,0.00593090057373047,NA,NA,8
190,2025-06-29 00:23:03.698369,2025-06-29 00:23:03.705515,0.00710010528564453,NA,NA,8
191,2025-06-29 00:23:03.699674,2025-06-29 00:23:03.706763,0.00704383850097656,NA,NA,8
193,2025-06-29 00:23:03.703834,2025-06-29 00:23:03.707534,0.00365900993347168,NA,NA,8
192,2025-06-29 00:23:03.701578,2025-06-29 00:23:03.706827,0.0052030086517334,NA,NA,8
196,2025-06-29 00:23:03.709427,2025-06-29 00:23:03.713086,0.00361299514770508,NA,NA,8
195,2025-06-29 00:23:03.709105,2025-06-29 00:23:03.713344,0.0041968822479248,NA,NA,8
194,2025-06-29 00:23:03.707196,2025-06-29 00:23:03.711894,0.00465083122253418,NA,NA,8
197,2025-06-29 00:23:03.714591,2025-06-29 00:23:03.718862,0.00414609909057617,NA,NA,8
198,2025-06-29 00:23:03.71475,2025-06-29 00:23:03.718378,0.00358414649963379,NA,NA,8
200,2025-06-29 00:23:03.716842,2025-06-29 00:23:03.724296,0.00740909576416016,NA,NA,8
199,2025-06-29 00:23:03.71566,2025-06-29 00:23:03.722538,0.0068359375,NA,NA,8
202,2025-06-29 00:23:03.720826,2025-06-29 00:23:03.724969,0.00409197807312012,NA,NA,8
201,2025-06-29 00:23:03.720826,2025-06-29 00:23:03.728693,0.00781679153442383,NA,NA,8
204,2025-06-29 00:23:03.725123,2025-06-29 00:23:03.728771,0.00359797477722168,NA,NA,8
203,2025-06-29 00:23:03.723741,2025-06-29 00:23:03.730726,0.00693988800048828,NA,NA,8
205,2025-06-29 00:23:03.725765,2025-06-29 00:23:03.731497,0.00568413734436035,NA,NA,8
207,2025-06-29 00:23:03.733784,2025-06-29 00:23:03.737603,0.00377297401428223,NA,NA,8
209,2025-06-29 00:23:03.736705,2025-06-29 00:23:03.740379,0.00363612174987793,NA,NA,8
211,2025-06-29 00:23:03.740538,2025-06-29 00:23:03.74406,0.00348305702209473,NA,NA,8
208,2025-06-29 00:23:03.734879,2025-06-29 00:23:03.741488,0.00656795501708984,NA,NA,8
210,2025-06-29 00:23:03.739305,2025-06-29 00:23:03.743492,0.00414109230041504,NA,NA,8
206,2025-06-29 00:23:03.733418,2025-06-29 00:23:03.739982,0.00652503967285156,NA,NA,8
212,2025-06-29 00:23:03.740982,2025-06-29 00:23:03.746971,0.00594687461853027,NA,NA,8
213,2025-06-29 00:23:03.745382,2025-06-29 00:23:03.749092,0.00366592407226562,NA,NA,8
214,2025-06-29 00:23:03.749772,2025-06-29 00:23:03.753247,0.00343704223632812,NA,NA,8
217,2025-06-29 00:23:03.751758,2025-06-29 00:23:03.7553,0.00349807739257812,NA,NA,8
215,2025-06-29 00:23:03.750271,2025-06-29 00:23:03.753808,0.0034949779510498,NA,NA,8
216,2025-06-29 00:23:03.750648,2025-06-29 00:23:03.755464,0.00477290153503418,NA,NA,8
218,2025-06-29 00:23:03.752927,2025-06-29 00:23:03.758005,0.00503396987915039,NA,NA,8
220,2025-06-29 00:23:03.757995,2025-06-29 00:23:03.761654,0.0036168098449707,NA,NA,8
219,2025-06-29 00:23:03.757656,2025-06-29 00:23:03.761444,0.00374102592468262,NA,NA,8
221,2025-06-29 00:23:03.761529,2025-06-29 00:23:03.765071,0.00349688529968262,NA,NA,8
223,2025-06-29 00:23:03.762268,2025-06-29 00:23:03.765809,0.00350308418273926,NA,NA,8
222,2025-06-29 00:23:03.762101,2025-06-29 00:23:03.765611,0.00347089767456055,NA,NA,8
224,2025-06-29 00:23:03.76733,2025-06-29 00:23:03.77097,0.00359702110290527,NA,NA,8
225,2025-06-29 00:23:03.767582,2025-06-29 00:23:03.771092,0.00346803665161133,NA,NA,8
226,2025-06-29 00:23:03.769121,2025-06-29 00:23:03.773254,0.00409221649169922,NA,NA,8
228,2025-06-29 00:23:03.77277,2025-06-29 00:23:03.776242,0.00342798233032227,NA,NA,8
227,2025-06-29 00:23:03.770686,2025-06-29 00:23:03.775193,0.00446200370788574,NA,NA,8
229,2025-06-29 00:23:03.77382,2025-06-29 00:23:03.778151,0.0042881965637207,NA,NA,8
230,2025-06-29 00:23:03.776235,2025-06-29 00:23:03.780724,0.00444197654724121,NA,NA,8
231,2025-06-29 00:23:03.777664,2025-06-29 00:23:03.781419,0.00370597839355469,NA,NA,8
232,2025-06-29 00:23:03.782944,2025-06-29 00:23:03.786589,0.00359892845153809,NA,NA,8
235,2025-06-29 00:23:03.782989,2025-06-29 00:23:03.786515,0.00348615646362305,NA,NA,8
236,2025-06-29 00:23:03.785652,2025-06-29 00:23:03.78914,0.00344586372375488,NA,NA,8
233,2025-06-29 00:23:03.782996,2025-06-29 00:23:03.789869,0.00682616233825684,NA,NA,8
234,2025-06-29 00:23:03.783047,2025-06-29 00:23:03.786785,0.00369119644165039,NA,NA,8
238,2025-06-29 00:23:03.792544,2025-06-29 00:23:03.796092,0.00350809097290039,NA,NA,8
237,2025-06-29 00:23:03.789848,2025-06-29 00:23:03.794491,0.00459790229797363,NA,NA,8
240,2025-06-29 00:23:03.794533,2025-06-29 00:23:03.798151,0.00357413291931152,NA,NA,8
239,2025-06-29 00:23:03.792989,2025-06-29 00:23:03.796794,0.00376009941101074,NA,NA,8
242,2025-06-29 00:23:03.797344,2025-06-29 00:23:03.80099,0.00360202789306641,NA,NA,8
241,2025-06-29 00:23:03.79729,2025-06-29 00:23:03.801076,0.00374102592468262,NA,NA,8
243,2025-06-29 00:23:03.797874,2025-06-29 00:23:03.803537,0.00561904907226562,NA,NA,8
244,2025-06-29 00:23:03.80292,2025-06-29 00:23:03.808305,0.0053400993347168,NA,NA,8
245,2025-06-29 00:23:03.804357,2025-06-29 00:23:03.807893,0.0034949779510498,NA,NA,8
247,2025-06-29 00:23:03.806721,2025-06-29 00:23:03.810935,0.00417208671569824,NA,NA,8
246,2025-06-29 00:23:03.806289,2025-06-29 00:23:03.810693,0.00435900688171387,NA,NA,8
248,2025-06-29 00:23:03.80975,2025-06-29 00:23:03.81507,0.00527191162109375,NA,NA,8
250,2025-06-29 00:23:03.812396,2025-06-29 00:23:03.815843,0.00340795516967773,NA,NA,8
249,2025-06-29 00:23:03.810834,2025-06-29 00:23:03.814988,0.00410079956054688,NA,NA,8
251,2025-06-29 00:23:03.815449,2025-06-29 00:23:03.819003,0.00351500511169434,NA,NA,8
252,2025-06-29 00:23:03.816434,2025-06-29 00:23:03.820381,0.00390195846557617,NA,NA,8
253,2025-06-29 00:23:03.819445,2025-06-29 00:23:03.823088,0.00360107421875,NA,NA,8
254,2025-06-29 00:23:03.820005,2025-06-29 00:23:03.823465,0.00342082977294922,NA,NA,8
256,2025-06-29 00:23:03.823976,2025-06-29 00:23:03.827695,0.00367403030395508,NA,NA,8
255,2025-06-29 00:23:03.823569,2025-06-29 00:23:03.827101,0.00349092483520508,NA,NA,8
258,2025-06-29 00:23:03.82803,2025-06-29 00:23:03.832109,0.00403499603271484,NA,NA,8
257,2025-06-29 00:23:03.824837,2025-06-29 00:23:03.830357,0.00541901588439941,NA,NA,8
259,2025-06-29 00:23:03.829141,2025-06-29 00:23:03.832939,0.00375485420227051,NA,NA,8
260,2025-06-29 00:23:03.830632,2025-06-29 00:23:03.834973,0.00429916381835938,NA,NA,8
262,2025-06-29 00:23:03.835438,2025-06-29 00:23:03.83894,0.00341796875,NA,NA,8
261,2025-06-29 00:23:03.83235,2025-06-29 00:23:03.837531,0.00513505935668945,NA,NA,8
263,2025-06-29 00:23:03.83563,2025-06-29 00:23:03.840537,0.00486516952514648,NA,NA,8
264,2025-06-29 00:23:03.83899,2025-06-29 00:23:03.842448,0.00341987609863281,NA,NA,8
265,2025-06-29 00:23:03.839365,2025-06-29 00:23:03.843237,0.0038299560546875,NA,NA,8
266,2025-06-29 00:23:03.841554,2025-06-29 00:23:03.846716,0.00511384010314941,NA,NA,8
267,2025-06-29 00:23:03.845458,2025-06-29 00:23:03.849025,0.00352811813354492,NA,NA,8
269,2025-06-29 00:23:03.848282,2025-06-29 00:23:03.852168,0.00383996963500977,NA,NA,8
271,2025-06-29 00:23:03.849275,2025-06-29 00:23:03.852751,0.0034329891204834,NA,NA,8
268,2025-06-29 00:23:03.848135,2025-06-29 00:23:03.851588,0.00341200828552246,NA,NA,8
270,2025-06-29 00:23:03.848432,2025-06-29 00:23:03.854594,0.0061180591583252,NA,NA,8
272,2025-06-29 00:23:03.853284,2025-06-29 00:23:03.857684,0.00435090065002441,NA,NA,8
273,2025-06-29 00:23:03.857643,2025-06-29 00:23:03.861368,0.00368404388427734,NA,NA,8
